instance_id,cluster_name,environment,region,application_name,business_unit,tier,engine,engine_version,instance_class,storage_gb,multi_az,reader_count,owner_team,support_group,criticality,rto_minutes,rpo_minutes,cost_center,patch_group
aur-0536,cluster-0536,PROD,us-east-2,app-0536,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.8xlarge,4000,No,0,SRE Team,DBA-L3,Critical,60,5,CC1536,Quarterly
aur-0537,cluster-0537,STG,ap-south-1,app-0537,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,4000,Yes,7,DBA Team,DBA-L3,High,30,15,CC1537,Monthly
aur-0538,cluster-0538,QA,eu-west-1,app-0538,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.xlarge,2000,Yes,0,DBA Team,DBA-L3,High,30,5,CC1538,Quarterly
aur-0539,cluster-0539,PROD,us-east-2,app-0539,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,1000,Yes,0,DBA Team,DBA-L3,Medium,15,15,CC1539,Quarterly
aur-0540,cluster-0540,STG,eu-west-1,app-0540,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,4000,No,4,DBA Team,DBA-L3,Medium,15,15,CC1540,Quarterly
aur-0541,cluster-0541,PROD,us-east-1,app-0541,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,4000,Yes,6,DBA Team,DBA-L3,Critical,60,5,CC1541,Quarterly
aur-0542,cluster-0542,UAT,us-east-2,app-0542,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,2000,Yes,0,SRE Team,DBA-L3,Medium,60,1,CC1542,Quarterly
aur-0543,cluster-0543,STG,us-west-2,app-0543,Consumer,Tier-3,Aurora PostgreSQL,14.9,db.r7g.xlarge,250,No,0,DBA Team,DBA-L3,Medium,15,1,CC1543,Monthly
aur-0544,cluster-0544,UAT,ap-south-1,app-0544,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,No,2,Platform Team,DBA-L3,Medium,30,1,CC1544,Quarterly
aur-0545,cluster-0545,PROD,ap-south-1,app-0545,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.4xlarge,1000,Yes,3,SRE Team,DBA-L3,Critical,15,5,CC1545,Quarterly
aur-0546,cluster-0546,STG,ap-south-1,app-0546,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,1000,Yes,0,Platform Team,DBA-L3,Critical,15,5,CC1546,Quarterly
aur-0547,cluster-0547,QA,us-east-1,app-0547,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,4000,No,0,SRE Team,DBA-L3,Medium,30,15,CC1547,Quarterly
aur-0548,cluster-0548,STG,eu-west-1,app-0548,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,2000,No,5,SRE Team,DBA-L3,Critical,15,1,CC1548,Monthly
aur-0549,cluster-0549,PROD,ap-south-1,app-0549,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.xlarge,500,No,0,DBA Team,DBA-L3,High,15,1,CC1549,Monthly
aur-0550,cluster-0550,DEV,us-west-2,app-0550,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.large,250,Yes,5,Platform Team,DBA-L3,Critical,30,5,CC1550,Monthly
aur-0551,cluster-0551,DEV,us-east-1,app-0551,Retail,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,Yes,5,DBA Team,DBA-L3,High,30,5,CC1551,Quarterly
aur-0552,cluster-0552,PROD,us-east-2,app-0552,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,500,Yes,0,SRE Team,DBA-L3,Critical,60,5,CC1552,Quarterly
aur-0553,cluster-0553,STG,eu-west-1,app-0553,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,4000,Yes,1,DBA Team,DBA-L3,Critical,15,1,CC1553,Quarterly
aur-0554,cluster-0554,QA,us-west-2,app-0554,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,4000,No,3,SRE Team,DBA-L3,Medium,30,5,CC1554,Quarterly
aur-0555,cluster-0555,DEV,ap-south-1,app-0555,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.xlarge,100,No,2,DBA Team,DBA-L3,Critical,15,5,CC1555,Monthly
aur-0556,cluster-0556,QA,us-east-1,app-0556,Finance,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,2000,Yes,1,Platform Team,DBA-L3,Medium,60,5,CC1556,Monthly
aur-0557,cluster-0557,PROD,us-east-1,app-0557,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,No,0,SRE Team,DBA-L3,Medium,60,15,CC1557,Monthly
aur-0558,cluster-0558,STG,us-east-1,app-0558,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,100,Yes,7,Platform Team,DBA-L3,High,30,5,CC1558,Quarterly
aur-0559,cluster-0559,QA,us-east-1,app-0559,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,250,Yes,1,Platform Team,DBA-L3,High,60,1,CC1559,Monthly
aur-0560,cluster-0560,UAT,us-east-2,app-0560,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,100,Yes,6,Platform Team,DBA-L3,High,15,5,CC1560,Quarterly
aur-0561,cluster-0561,PROD,us-west-2,app-0561,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,500,No,8,SRE Team,DBA-L3,High,15,1,CC1561,Monthly
aur-0562,cluster-0562,STG,ap-south-1,app-0562,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.4xlarge,500,Yes,1,DBA Team,DBA-L3,High,60,5,CC1562,Quarterly
aur-0563,cluster-0563,QA,ap-south-1,app-0563,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.xlarge,1000,Yes,8,SRE Team,DBA-L3,Critical,60,15,CC1563,Quarterly
aur-0564,cluster-0564,UAT,us-east-1,app-0564,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,No,8,Platform Team,DBA-L3,Medium,60,5,CC1564,Monthly
aur-0565,cluster-0565,PROD,ap-south-1,app-0565,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.2xlarge,250,Yes,4,DBA Team,DBA-L3,Medium,15,15,CC1565,Quarterly
aur-0566,cluster-0566,UAT,us-east-2,app-0566,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,4000,Yes,2,Platform Team,DBA-L3,Medium,60,1,CC1566,Quarterly
aur-0567,cluster-0567,STG,us-east-2,app-0567,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,100,Yes,5,Platform Team,DBA-L3,Medium,15,1,CC1567,Quarterly
aur-0568,cluster-0568,UAT,us-east-2,app-0568,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,1000,Yes,7,DBA Team,DBA-L3,High,30,5,CC1568,Monthly
aur-0569,cluster-0569,STG,us-east-2,app-0569,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.large,1000,No,7,Platform Team,DBA-L3,Critical,15,1,CC1569,Monthly
aur-0570,cluster-0570,QA,us-east-1,app-0570,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.large,250,Yes,6,Platform Team,DBA-L3,Critical,15,5,CC1570,Quarterly
aur-0571,cluster-0571,DEV,us-east-2,app-0571,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,100,Yes,8,SRE Team,DBA-L3,High,30,15,CC1571,Quarterly
aur-0572,cluster-0572,DEV,eu-west-1,app-0572,Retail,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,500,Yes,0,DBA Team,DBA-L3,High,30,15,CC1572,Quarterly
aur-0573,cluster-0573,QA,ap-south-1,app-0573,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,250,Yes,5,DBA Team,DBA-L3,Medium,30,1,CC1573,Quarterly
aur-0574,cluster-0574,QA,eu-west-1,app-0574,Platform,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,100,No,1,DBA Team,DBA-L3,Medium,60,15,CC1574,Quarterly
aur-0575,cluster-0575,DEV,ap-south-1,app-0575,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,4000,No,8,Platform Team,DBA-L3,Critical,60,5,CC1575,Monthly
aur-0576,cluster-0576,DEV,us-west-2,app-0576,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,1000,No,5,Platform Team,DBA-L3,Medium,15,5,CC1576,Monthly
aur-0577,cluster-0577,PROD,eu-west-1,app-0577,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,500,No,8,DBA Team,DBA-L3,Medium,30,15,CC1577,Monthly
aur-0578,cluster-0578,UAT,us-east-1,app-0578,Finance,Tier-2,Aurora PostgreSQL,16.4,db.r7g.2xlarge,250,No,5,Platform Team,DBA-L3,Medium,30,5,CC1578,Quarterly
aur-0579,cluster-0579,STG,us-east-2,app-0579,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.2xlarge,1000,No,6,DBA Team,DBA-L3,High,30,15,CC1579,Quarterly
aur-0580,cluster-0580,DEV,us-east-2,app-0580,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.4xlarge,2000,No,0,SRE Team,DBA-L3,Critical,60,15,CC1580,Quarterly
aur-0581,cluster-0581,PROD,us-west-2,app-0581,Retail,Tier-3,Aurora PostgreSQL,14.9,db.r7g.4xlarge,2000,Yes,0,SRE Team,DBA-L3,Critical,15,5,CC1581,Monthly
aur-0582,cluster-0582,PROD,us-east-1,app-0582,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.xlarge,250,Yes,3,Platform Team,DBA-L3,Medium,30,5,CC1582,Monthly
aur-0583,cluster-0583,UAT,ap-south-1,app-0583,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,250,Yes,2,SRE Team,DBA-L3,Critical,60,15,CC1583,Quarterly
aur-0584,cluster-0584,UAT,us-east-2,app-0584,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,250,No,6,Platform Team,DBA-L3,Critical,15,15,CC1584,Monthly
aur-0585,cluster-0585,UAT,us-east-1,app-0585,Retail,Tier-1,Aurora PostgreSQL,16.4,db.r7g.2xlarge,4000,No,1,SRE Team,DBA-L3,Critical,60,15,CC1585,Monthly
aur-0586,cluster-0586,UAT,us-east-2,app-0586,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,100,Yes,2,SRE Team,DBA-L3,Critical,60,5,CC1586,Monthly
aur-0587,cluster-0587,STG,us-east-2,app-0587,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,Yes,8,Platform Team,DBA-L3,Critical,30,15,CC1587,Monthly
aur-0588,cluster-0588,DEV,us-east-2,app-0588,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.4xlarge,1000,Yes,2,SRE Team,DBA-L3,Critical,30,1,CC1588,Quarterly
aur-0589,cluster-0589,UAT,eu-west-1,app-0589,Retail,Tier-2,Aurora PostgreSQL,13.12,db.r7g.2xlarge,500,No,4,Platform Team,DBA-L3,High,30,5,CC1589,Quarterly
aur-0590,cluster-0590,QA,us-east-2,app-0590,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,No,7,DBA Team,DBA-L3,High,30,5,CC1590,Monthly
aur-0591,cluster-0591,PROD,eu-west-1,app-0591,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.2xlarge,1000,Yes,1,SRE Team,DBA-L3,High,60,5,CC1591,Quarterly
aur-0592,cluster-0592,QA,ap-south-1,app-0592,Retail,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,250,No,2,DBA Team,DBA-L3,High,15,15,CC1592,Quarterly
aur-0593,cluster-0593,QA,us-east-2,app-0593,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,No,7,DBA Team,DBA-L3,Medium,60,5,CC1593,Monthly
aur-0594,cluster-0594,STG,us-east-2,app-0594,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,No,5,Platform Team,DBA-L3,High,60,15,CC1594,Quarterly
aur-0595,cluster-0595,STG,eu-west-1,app-0595,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,500,Yes,5,Platform Team,DBA-L3,Critical,30,15,CC1595,Quarterly
aur-0596,cluster-0596,QA,us-east-1,app-0596,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.xlarge,250,No,4,DBA Team,DBA-L3,High,60,1,CC1596,Quarterly
aur-0597,cluster-0597,DEV,us-east-2,app-0597,Finance,Tier-2,Aurora PostgreSQL,16.4,db.r7g.8xlarge,2000,Yes,7,SRE Team,DBA-L3,Medium,60,1,CC1597,Quarterly
aur-0598,cluster-0598,STG,eu-west-1,app-0598,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.xlarge,500,Yes,0,Platform Team,DBA-L3,Critical,30,5,CC1598,Monthly
aur-0599,cluster-0599,DEV,eu-west-1,app-0599,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.2xlarge,100,Yes,2,SRE Team,DBA-L3,Critical,30,1,CC1599,Quarterly
aur-0600,cluster-0600,UAT,ap-south-1,app-0600,Finance,Tier-2,Aurora PostgreSQL,14.9,db.r7g.2xlarge,500,No,4,SRE Team,DBA-L3,High,60,1,CC1600,Quarterly
aur-0601,cluster-0601,QA,eu-west-1,app-0601,Retail,Tier-1,Aurora PostgreSQL,13.12,db.r7g.8xlarge,1000,No,7,DBA Team,DBA-L3,High,60,1,CC1601,Quarterly
aur-0602,cluster-0602,QA,us-west-2,app-0602,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.xlarge,250,No,6,Platform Team,DBA-L3,High,60,15,CC1602,Monthly
aur-0603,cluster-0603,QA,us-east-1,app-0603,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,500,Yes,0,SRE Team,DBA-L3,Critical,30,15,CC1603,Monthly
aur-0604,cluster-0604,QA,ap-south-1,app-0604,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.large,100,No,3,Platform Team,DBA-L3,High,15,15,CC1604,Quarterly
aur-0605,cluster-0605,QA,us-east-1,app-0605,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.large,250,Yes,1,DBA Team,DBA-L3,Medium,15,5,CC1605,Quarterly
aur-0606,cluster-0606,UAT,eu-west-1,app-0606,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,1000,Yes,0,SRE Team,DBA-L3,Medium,30,15,CC1606,Quarterly
aur-0607,cluster-0607,UAT,us-east-2,app-0607,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.8xlarge,250,Yes,6,SRE Team,DBA-L3,High,60,1,CC1607,Monthly
aur-0608,cluster-0608,STG,ap-south-1,app-0608,Finance,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,500,No,2,Platform Team,DBA-L3,High,60,1,CC1608,Monthly
aur-0609,cluster-0609,QA,eu-west-1,app-0609,Consumer,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,1000,No,0,DBA Team,DBA-L3,Critical,60,15,CC1609,Monthly
aur-0610,cluster-0610,PROD,us-east-2,app-0610,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,2000,Yes,6,Platform Team,DBA-L3,High,30,5,CC1610,Quarterly
aur-0611,cluster-0611,QA,us-east-1,app-0611,Platform,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,500,No,3,DBA Team,DBA-L3,Critical,30,1,CC1611,Quarterly
aur-0612,cluster-0612,PROD,us-east-2,app-0612,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.8xlarge,500,Yes,4,SRE Team,DBA-L3,Medium,15,1,CC1612,Monthly
aur-0613,cluster-0613,STG,eu-west-1,app-0613,Consumer,Tier-2,Aurora PostgreSQL,13.12,db.r7g.4xlarge,100,Yes,2,Platform Team,DBA-L3,Medium,15,5,CC1613,Quarterly
aur-0614,cluster-0614,STG,us-east-2,app-0614,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,2000,No,4,Platform Team,DBA-L3,High,15,15,CC1614,Monthly
aur-0615,cluster-0615,DEV,us-west-2,app-0615,Platform,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,2000,Yes,8,DBA Team,DBA-L3,Critical,15,1,CC1615,Monthly
aur-0616,cluster-0616,UAT,us-east-1,app-0616,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.large,500,Yes,4,SRE Team,DBA-L3,High,60,5,CC1616,Quarterly
aur-0617,cluster-0617,STG,us-east-1,app-0617,Platform,Tier-1,Aurora PostgreSQL,14.9,db.r7g.large,4000,No,1,Platform Team,DBA-L3,Critical,15,5,CC1617,Monthly
aur-0618,cluster-0618,PROD,us-east-1,app-0618,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,No,2,SRE Team,DBA-L3,Medium,30,5,CC1618,Quarterly
aur-0619,cluster-0619,UAT,eu-west-1,app-0619,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,Yes,0,Platform Team,DBA-L3,High,30,1,CC1619,Monthly
aur-0620,cluster-0620,STG,eu-west-1,app-0620,Platform,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,1000,Yes,4,Platform Team,DBA-L3,Critical,60,5,CC1620,Monthly
aur-0621,cluster-0621,PROD,us-west-2,app-0621,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,1000,No,4,Platform Team,DBA-L3,Critical,30,1,CC1621,Quarterly
aur-0622,cluster-0622,PROD,ap-south-1,app-0622,Platform,Tier-1,Aurora PostgreSQL,13.12,db.r7g.xlarge,1000,Yes,0,Platform Team,DBA-L3,High,60,15,CC1622,Monthly
aur-0623,cluster-0623,STG,us-east-2,app-0623,Platform,Tier-3,Aurora PostgreSQL,14.9,db.r7g.xlarge,500,No,1,SRE Team,DBA-L3,High,60,15,CC1623,Quarterly
aur-0624,cluster-0624,PROD,us-east-2,app-0624,Finance,Tier-1,Aurora PostgreSQL,13.12,db.r7g.4xlarge,2000,Yes,0,SRE Team,DBA-L3,Critical,15,5,CC1624,Quarterly
aur-0625,cluster-0625,QA,us-east-2,app-0625,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.large,250,Yes,6,Platform Team,DBA-L3,Medium,60,15,CC1625,Quarterly
aur-0626,cluster-0626,PROD,us-west-2,app-0626,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.xlarge,100,Yes,6,SRE Team,DBA-L3,Critical,15,1,CC1626,Quarterly
aur-0627,cluster-0627,QA,us-east-2,app-0627,Consumer,Tier-1,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,Yes,7,SRE Team,DBA-L3,Critical,60,15,CC1627,Monthly
aur-0628,cluster-0628,DEV,eu-west-1,app-0628,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.large,100,Yes,4,SRE Team,DBA-L3,Critical,15,5,CC1628,Quarterly
aur-0629,cluster-0629,STG,us-east-1,app-0629,Consumer,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,2000,Yes,1,Platform Team,DBA-L3,Medium,15,1,CC1629,Monthly
aur-0630,cluster-0630,PROD,us-east-1,app-0630,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,100,Yes,0,DBA Team,DBA-L3,Critical,30,15,CC1630,Quarterly
aur-0631,cluster-0631,PROD,ap-south-1,app-0631,Platform,Tier-1,Aurora PostgreSQL,14.9,db.r7g.4xlarge,250,No,5,DBA Team,DBA-L3,High,30,5,CC1631,Quarterly
aur-0632,cluster-0632,QA,us-east-2,app-0632,Consumer,Tier-3,Aurora PostgreSQL,15.7,db.r7g.4xlarge,1000,No,6,DBA Team,DBA-L3,Critical,15,1,CC1632,Quarterly
aur-0633,cluster-0633,QA,eu-west-1,app-0633,Retail,Tier-3,Aurora PostgreSQL,16.4,db.r7g.4xlarge,1000,No,2,SRE Team,DBA-L3,Critical,60,5,CC1633,Quarterly
aur-0634,cluster-0634,DEV,us-east-1,app-0634,Finance,Tier-1,Aurora PostgreSQL,14.9,db.r7g.xlarge,1000,No,0,DBA Team,DBA-L3,Medium,15,1,CC1634,Monthly
aur-0635,cluster-0635,UAT,ap-south-1,app-0635,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,No,2,Platform Team,DBA-L3,Critical,60,1,CC1635,Monthly
aur-0636,cluster-0636,QA,ap-south-1,app-0636,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,250,Yes,3,Platform Team,DBA-L3,Critical,15,15,CC1636,Monthly
aur-0637,cluster-0637,PROD,us-east-2,app-0637,Consumer,Tier-1,Aurora PostgreSQL,15.7,db.r7g.4xlarge,1000,Yes,3,SRE Team,DBA-L3,Medium,30,15,CC1637,Quarterly
aur-0638,cluster-0638,UAT,us-east-2,app-0638,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,1000,Yes,7,Platform Team,DBA-L3,Critical,30,5,CC1638,Monthly
aur-0639,cluster-0639,UAT,ap-south-1,app-0639,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,2000,No,8,Platform Team,DBA-L3,Critical,30,5,CC1639,Quarterly
aur-0640,cluster-0640,UAT,us-east-1,app-0640,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.xlarge,100,Yes,4,DBA Team,DBA-L3,High,15,5,CC1640,Quarterly
aur-0641,cluster-0641,STG,us-east-2,app-0641,Finance,Tier-1,Aurora PostgreSQL,16.4,db.r7g.4xlarge,4000,No,4,DBA Team,DBA-L3,Critical,30,15,CC1641,Quarterly
aur-0642,cluster-0642,UAT,us-west-2,app-0642,Finance,Tier-1,Aurora PostgreSQL,15.7,db.r7g.2xlarge,4000,No,4,SRE Team,DBA-L3,Medium,15,5,CC1642,Quarterly
aur-0643,cluster-0643,QA,us-east-1,app-0643,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.2xlarge,1000,No,0,DBA Team,DBA-L3,High,30,15,CC1643,Monthly
aur-0644,cluster-0644,UAT,ap-south-1,app-0644,Retail,Tier-3,Aurora PostgreSQL,14.9,db.r7g.4xlarge,4000,No,0,SRE Team,DBA-L3,High,30,5,CC1644,Quarterly
aur-0645,cluster-0645,STG,ap-south-1,app-0645,Platform,Tier-2,Aurora PostgreSQL,16.4,db.r7g.large,250,No,4,SRE Team,DBA-L3,Critical,30,5,CC1645,Quarterly
aur-0646,cluster-0646,PROD,us-east-2,app-0646,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.8xlarge,2000,Yes,0,Platform Team,DBA-L3,Medium,30,5,CC1646,Quarterly
aur-0647,cluster-0647,DEV,us-west-2,app-0647,Finance,Tier-3,Aurora PostgreSQL,15.7,db.r7g.2xlarge,100,No,7,DBA Team,DBA-L3,High,15,5,CC1647,Monthly
aur-0648,cluster-0648,UAT,us-west-2,app-0648,Finance,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,1000,No,3,Platform Team,DBA-L3,Critical,30,5,CC1648,Monthly
aur-0649,cluster-0649,PROD,us-west-2,app-0649,Retail,Tier-1,Aurora PostgreSQL,14.9,db.r7g.2xlarge,4000,Yes,5,SRE Team,DBA-L3,High,60,5,CC1649,Monthly
aur-0650,cluster-0650,UAT,us-east-1,app-0650,Retail,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,500,Yes,4,DBA Team,DBA-L3,Medium,30,1,CC1650,Quarterly
aur-0651,cluster-0651,DEV,eu-west-1,app-0651,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.2xlarge,250,Yes,1,SRE Team,DBA-L3,High,60,15,CC1651,Quarterly
aur-0652,cluster-0652,PROD,ap-south-1,app-0652,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,2000,Yes,5,DBA Team,DBA-L3,Medium,60,15,CC1652,Monthly
aur-0653,cluster-0653,UAT,ap-south-1,app-0653,Finance,Tier-3,Aurora PostgreSQL,16.4,db.r7g.8xlarge,4000,No,1,SRE Team,DBA-L3,Critical,60,1,CC1653,Monthly
aur-0654,cluster-0654,QA,us-west-2,app-0654,Consumer,Tier-3,Aurora PostgreSQL,13.12,db.r7g.4xlarge,250,Yes,0,SRE Team,DBA-L3,High,15,5,CC1654,Quarterly
aur-0655,cluster-0655,STG,ap-south-1,app-0655,Consumer,Tier-2,Aurora PostgreSQL,14.9,db.r7g.8xlarge,1000,Yes,8,SRE Team,DBA-L3,Medium,15,1,CC1655,Monthly
aur-0656,cluster-0656,UAT,us-east-1,app-0656,Consumer,Tier-2,Aurora PostgreSQL,16.4,db.r7g.2xlarge,4000,Yes,8,DBA Team,DBA-L3,High,60,5,CC1656,Quarterly
aur-0657,cluster-0657,QA,us-west-2,app-0657,Retail,Tier-2,Aurora PostgreSQL,16.4,db.r7g.4xlarge,2000,No,0,Platform Team,DBA-L3,High,30,5,CC1657,Quarterly
aur-0658,cluster-0658,DEV,us-east-2,app-0658,Platform,Tier-3,Aurora PostgreSQL,15.7,db.r7g.large,1000,Yes,2,Platform Team,DBA-L3,High,30,1,CC1658,Quarterly
aur-0659,cluster-0659,QA,us-west-2,app-0659,Platform,Tier-2,Aurora PostgreSQL,13.12,db.r7g.8xlarge,4000,No,3,DBA Team,DBA-L3,Critical,15,15,CC1659,Monthly
aur-0660,cluster-0660,DEV,us-west-2,app-0660,Retail,Tier-3,Aurora PostgreSQL,15.7,db.r7g.2xlarge,100,No,2,Platform Team,DBA-L3,Critical,30,15,CC1660,Quarterly
aur-0661,cluster-0661,DEV,ap-south-1,app-0661,Platform,Tier-3,Aurora PostgreSQL,16.4,db.r7g.4xlarge,100,No,5,SRE Team,DBA-L3,High,15,1,CC1661,Quarterly
aur-0662,cluster-0662,PROD,eu-west-1,app-0662,Platform,Tier-2,Aurora PostgreSQL,14.9,db.r7g.xlarge,4000,No,5,SRE Team,DBA-L3,Medium,15,1,CC1662,Quarterly
aur-0663,cluster-0663,QA,eu-west-1,app-0663,Consumer,Tier-1,Aurora PostgreSQL,16.4,db.r7g.2xlarge,4000,No,0,Platform Team,DBA-L3,Critical,30,15,CC1663,Quarterly
aur-0664,cluster-0664,PROD,eu-west-1,app-0664,Finance,Tier-2,Aurora PostgreSQL,15.7,db.r7g.xlarge,4000,Yes,6,Platform Team,DBA-L3,Medium,30,1,CC1664,Quarterly
aur-0665,cluster-0665,QA,ap-south-1,app-0665,Consumer,Tier-2,Aurora PostgreSQL,15.7,db.r7g.8xlarge,4000,Yes,2,Platform Team,DBA-L3,Critical,60,15,CC1665,Monthly
aur-0666,cluster-0666,UAT,us-west-2,app-0666,Platform,Tier-1,Aurora PostgreSQL,15.7,db.r7g.2xlarge,500,Yes,4,Platform Team,DBA-L3,High,30,15,CC1666,Monthly
aur-0667,cluster-0667,QA,ap-south-1,app-0667,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.xlarge,500,No,4,Platform Team,DBA-L3,Critical,15,15,CC1667,Monthly
aur-0668,cluster-0668,PROD,eu-west-1,app-0668,Finance,Tier-3,Aurora PostgreSQL,13.12,db.r7g.8xlarge,250,No,0,SRE Team,DBA-L3,Medium,60,15,CC1668,Quarterly
